ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
Lat_Fis-ant-Vertical L,-0.049882648001902646,0.8115474905378596,0.19576638777839542,0.36258969096786786,-0.1302963244717033,1.1391780407240937,0.3881504395891018
Lat_Fis-ant-Vertical R,-0.0420571467261945,-0.17943954633168677,0.7557616045311949,0.8590289035337405,0.4138422486908421,-0.6462447703455997,0.19348188222538276
Lat_Fis-post L,0.8583255251887352,0.9501107979669008,1.1522054513717053,0.6108311028858405,1.0416440100004545,0.04953859294140416,0.77710924672584
Lat_Fis-post R,0.1666921299181927,0.2323903694215096,0.9672742269290346,0.490905110627826,0.03002861625438641,-0.1459646276988525,0.29022097090868276
Pole_occipital L,-0.1997561190246283,-0.18531325062227913,-0.1584820714841009,-0.6317200763180097,0.3021248765052369,-0.2051726474791154,-0.1797198814038161
Pole_occipital R,1.7186270921343678,1.6920558710730376,0.8456355000251502,1.1882044023271545,0.4774068583712759,-0.31511957930768886,0.9344683574372161
Pole_temporal L,-0.5713691839699968,-0.043534287177222956,-0.1669865726717136,-0.13190097766000908,-0.7627726374342981,-0.5275987376933065,-0.3673603994344245
Pole_temporal R,-0.48908114001810993,-0.09171444192677483,0.07652239550951019,-0.04856755974248646,0.08489843731095936,0.39027253323136407,-0.012944962605922936
S_calcarine L,0.3907506744928131,0.1871579913275115,0.7062820030382062,0.07957634294130185,0.5380253003496667,-0.055710970729689856,0.30768022356996827
S_calcarine R,1.0608944395910078,1.226512145420432,1.064883747996653,-0.2206944443920632,0.9171060382599103,0.9018769051664846,0.8250964720070709
S_central L,0.7639000987214756,1.2146617364169339,1.1894739544716961,0.4725368965720055,0.6791545723131353,-0.08231908239727098,0.7062346960163293
S_central R,0.17961465361699164,0.44842988298189634,1.1596171621493039,0.4817452156875823,0.49823330099520946,-0.21118168880168892,0.4260764211048825
S_cingul-Marginalis L,0.34996165197314444,0.620323855490565,0.6664224814358521,0.2685833468738755,0.4679801426332683,-0.008315184901594675,0.3941593822508518
S_cingul-Marginalis R,0.6692453425335398,0.49415830668451993,0.9097420164156815,1.1994100143738036,1.8613587797302933,0.1920264490078385,0.8876568181242793
S_circular_insula_ant L,-0.8398512558719504,0.0484823838327232,0.29522410877677197,0.11492540053926285,-1.0651104415694574,-1.2537427561879866,-0.45001209341343945
S_circular_insula_ant R,-0.28834407869315276,-0.0721260916932571,0.0017815426322183915,0.09873464603569036,0.09121347427088725,0.3058644349125842,0.0228539879108284
S_circular_insula_inf L,0.12632757201772457,0.6947947706311222,0.5404094949281217,0.7851322211323335,0.7569466322475825,0.23060424994332684,0.5223691568167018
S_circular_insula_inf R,0.23034100072663616,0.7361672963786534,0.8972326344337584,0.03323208861109325,0.035914009673757616,0.04795057351517812,0.33013960055651287
S_circular_insula_sup L,0.6664943080623176,0.6655201683175171,0.3677769391562404,0.7415837967892359,0.9855506500015524,0.062285414521302866,0.5815352128080277
S_circular_insula_sup R,0.4639208812287478,1.0530587143295624,0.6597531579396223,0.6550448617947361,0.6569663480092223,0.24230701693504508,0.6218418300394893
S_collat_transv_ant L,-1.0852110671557147,-0.4305228724974903,1.1125094616607973,0.38708399425660345,0.3397804707637369,-0.44455024206799015,-0.020151709173342913
S_collat_transv_ant R,0.6907789250342218,0.02276222844573428,0.8591386412639815,0.3063283666569052,0.825528750842731,0.6528217214397408,0.5595597722805524
S_collat_transv_post L,-0.08609550545836178,0.049752912410166,0.5592218293708581,0.36196057493651296,0.6085671502004184,0.22360570848428085,0.2861687783239791
S_collat_transv_post R,-0.8487760512664015,-1.0289528393774727,0.6327154675199572,-0.8458703605465016,-0.31402419651056945,0.4443874227770108,-0.3267534262339962
S_front_inf L,0.057736265687898025,1.2721450117806994,0.7486276616580639,0.5310944367597964,0.13572973731544308,0.304802212365739,0.5083558875946066
S_front_inf R,-0.3438672757968886,0.16485426776889003,0.396901825814317,0.8118053854434168,0.09717827239318914,0.42059724396407433,0.25791161993116646
S_front_middle L,1.0080197834471578,0.14143645024861767,1.0631646291666703,-0.08851872710465769,-0.2999901456591336,0.19007504301619074,0.3356978388524741
S_front_middle R,-0.0685921222679873,-0.3645496358919873,0.3221698703662441,0.2733186539150353,0.4449554871121517,0.4572754906443912,0.17742962397964127
S_front_sup L,0.2111573390466897,0.5896084941573594,0.6225004041205761,-0.4207558075395182,-0.0731261227941737,0.08562237668292251,0.1691677806123093
S_front_sup R,0.39047241639536434,0.7306523331163457,0.8983873348308441,0.1640570023335533,0.6255764529558897,0.055279730633090135,0.4774042117108479
S_interm_prim-Jensen L,0.13817646213374948,0.1595410574070615,0.1196576326562436,0.7424110144090076,0.6516374131646316,-0.008916708674084674,0.3004178118494349
S_interm_prim-Jensen R,0.5305150433816951,0.8645580081220732,0.8489708392228383,1.4498323340790529,0.5825359404338966,0.03368586846290391,0.7183496722837432
S_intrapariet_and_P_trans L,0.990892220865059,1.1964743906170086,0.47685327005165024,0.23182062930653316,0.6893341200926854,0.8252402677108693,0.7351024831073009
S_intrapariet_and_P_trans R,0.6935873881479206,0.9334514864995815,0.33006624056563805,0.6067563499964406,1.1778878189816058,0.23017142183458375,0.6619867843376284
S_oc-temp_lat L,0.699115305461278,0.09636054190874752,0.969828711560434,0.736694916539623,1.1648688732822452,0.5371929838622994,0.7006768887691045
S_oc-temp_lat R,1.4280213500854386,0.6191386265110714,0.734326138073284,-0.05750377140606076,0.6375686837815943,0.27813689558852644,0.6066146537723089
S_oc-temp_med_and_Lingual L,0.8640136608692813,0.7349678146361172,0.4015935747254125,-0.3088095893178372,0.44460718982512254,-0.14688470033079049,0.33158132506788435
S_oc-temp_med_and_Lingual R,-0.5194988936737772,-0.3499265050807429,0.2148907904814817,-0.537876804608906,-0.8592317633847738,-0.44101465648466365,-0.41544297212523035
S_oc_middle_and_Lunatus L,0.641434604416807,0.5594252978626749,0.9254193229215286,0.6064053830212072,1.0546837049536326,0.7157108677626036,0.7505131968230757
S_oc_middle_and_Lunatus R,0.2064630171291762,0.5299129325045139,0.6129076790289542,-0.09854720743502987,0.6004345159869943,1.0302561417416702,0.4802378464927132
S_oc_sup_and_transversal L,1.0054414483081922,1.3472057861687488,0.20366155276253442,0.3126384874457424,0.9506968582604456,0.5705805743079627,0.7317041178756044
S_oc_sup_and_transversal R,0.07639666590560612,1.000204476025874,0.6737373744226539,-0.09682456487487874,-0.451530097056433,0.14317877691536599,0.22419377188969802
S_occipital_ant L,0.13468072120762928,0.14335342495954256,0.6227909854054674,0.05148282530925603,-0.19245709511717973,0.2801570555031088,0.1733346528779707
S_occipital_ant R,0.5443831772315894,0.6443290686048833,1.0976370499432508,0.186601157775313,-0.6918106517444728,-0.10192193864482228,0.2798696438609569
S_orbital-H_Shaped L,0.590840459347063,1.5135454195476115,0.09258647487722782,1.0797953881170368,1.4255050361422072,0.7409790247904295,0.907208633803596
S_orbital-H_Shaped R,0.637059250452544,0.38934201810119695,0.8581229697242163,0.0802394736659706,0.8029611410204696,0.6638581569572348,0.5719305016536054
S_orbital_lateral L,-0.18074592715100601,-0.8379239899975024,-1.1304435752854247,-0.3174182964336236,-0.2261825920587659,0.15965118705910422,-0.42217719897786976
S_orbital_lateral R,-0.17055652415001937,-0.36884785965711087,0.16306590975609786,-0.07980542113753708,0.14896277436173327,0.18214235940731904,-0.020839793569919534
S_orbital_med-olfact L,1.7786465961498124,1.375861842498507,0.5874164540781278,1.010313898226126,1.782438432949359,0.990858278991388,1.2542559171488865
S_orbital_med-olfact R,0.26886267509351464,0.5660728531650571,0.24133619647753055,0.11099712826187662,0.013427868434451536,0.2601083343559723,0.24346750929806713
S_parieto_occipital L,1.2463501782693198,1.0689056386149278,0.1972949215071147,0.7122154100703649,0.9825412952819997,0.21193787808811002,0.7365408869719728
S_parieto_occipital R,0.16661870306941362,0.4774103993632266,0.2502913043107126,0.6985654475310119,-0.21635256597616914,-0.26504979327849876,0.18524724916994947
S_pericallosal L,0.31065418452219246,0.44464822345234745,0.3292316702577228,0.6710145990361954,-0.4939241567391671,-0.7579264364976883,0.08394968067193372
S_pericallosal R,-0.4123573642434639,0.3857441377166928,0.972251341082958,1.307387596379826,-0.10270663027010914,-0.5670735432549467,0.26387425623515953
S_postcentral L,-0.1840753934766593,0.5027607424522251,1.0125234465733515,0.7496455696827945,0.451809622305806,-0.29027058333432487,0.3737322340338655
S_postcentral R,0.041923457879128004,0.18150670077096792,1.0289598985910164,0.8429468746815152,0.42859337797087493,-0.10883264163530114,0.4025162780430336
S_precentral-inf-part L,0.38548300746470554,1.1327746275325343,0.16866215913769797,0.20915518980489736,-0.14849565473248597,0.3746210427258863,0.3537000619888726
S_precentral-inf-part R,0.040721894040447335,0.16982128434731752,0.3542392400198925,0.30604401357570066,-0.5311148812672991,-0.0673387153061544,0.045395472568317406
S_precentral-sup-part L,-0.2093001667882436,-0.37580000642841005,1.3807291251593719,0.5431168743848792,0.403707827858501,-0.39448027453278767,0.22466222994221843
S_precentral-sup-part R,0.3355335371941687,-0.025308277728611384,0.7629051683019488,0.15876000338027416,0.2872355417998695,0.07290944347123803,0.26533923606981463
S_suborbital L,0.5682176392329819,0.7882394919311944,1.7956578289573955,1.0154570324352057,0.5379111977885687,0.9990726146360686,0.9507593008302356
S_suborbital R,0.6142250082298764,0.691112756793913,0.717840491860809,0.2552821457789595,-0.2640506715088624,-0.052059471291946886,0.32705837664379145
S_subparietal L,0.06927042444100184,0.527433742534694,0.8028741297909081,0.42061741524381757,0.7883071937777326,-0.09499815626011512,0.41891745825467325
S_subparietal R,0.3979147857924892,0.3782401209882263,0.6682301080200197,0.30687313406213973,-0.12845738086360417,-0.0636979010138706,0.25985047783090004
S_temporal_inf L,0.2144748891544081,0.6438156946202294,0.6681566712027593,0.28501298237103834,-0.41388122125629295,-0.45009485179501874,0.1579140273828539
S_temporal_inf R,-0.37255698477015636,0.48424321388455754,1.4249462387049294,0.5552935993958765,-0.04605847877316079,-0.14296631671197815,0.3171502119550114
S_temporal_sup L,0.8706324900931645,1.3904320743924483,0.6073006899242755,0.23920097185596692,0.8701573792061448,-0.05602770196379625,0.6536159839180339
S_temporal_sup R,0.23302943668400283,0.41971694103038293,0.8579365899665936,0.2218401718586074,0.5845794019562149,-0.11979933372335821,0.36621720129540725
S_temporal_transverse L,0.0669518418388499,1.0019964879190961,0.8841541871179626,0.6829746364182967,0.7953133759762483,0.19886472813578732,0.6050425429010401
S_temporal_transverse R,-0.4050063723172756,0.11320513196072046,0.7714328241060191,0.37132733315194,-0.4458243257597979,0.18559576051358254,0.0984550586091981
